id_municipio,nome,id_microrregiao
230220,Beberibe,23015
230350,Cascavel,23015
231085,Pindoretama,23015
230370,Caucaia,23016
230625,Itaitinga,23016
230970,Pacatuba,23016
230100,Aquiraz,23016
230495,Guaiúba,23016
230770,Maranguape,23016
230428,Eusébio,23016
230440,Fortaleza,23016
230765,Maracanaú,23016
230960,Pacajus,23017
230523,Horizonte,23017
230410,Crateús,23018
230860,Monsenhor Tabosa,23018
230560,Independência,23018
230940,Novo Oriente,23018
231126,Quiterianópolis,23018
230125,Ararendá,23018
230565,Ipaporanga,23018
230930,Nova Russas,23018
231320,Tamboril,23018
230240,Boa Viagem,23019
230763,Madalena,23019
230393,Choró,23019
230526,Ibaretama,23019
231130,Quixadá,23019
230185,Banabuiú,23019
231140,Quixeramobim,23019
230360,Catarina,23020
231190,Saboeiro,23020
230040,Aiuaba,23020
231030,Parambu,23020
231330,Tauá,23020
230150,Arneiroz,23020
231050,Pedra Branca,23021
230835,Milhã,23021
231270,Senador Pompeu,23021
231300,Solonópole,23021
230426,Deputado Irapuan Pinheiro,23021
230850,Mombaça,23021
231090,Piquet Carneiro,23021
230030,Acopiara,23021
230110,Aracati,23022
230620,Itaiçaba,23022
230445,Fortim,23022
230535,Icapuí,23022
230533,Ibicuitinga,23023
230070,Alto Santo,23023
231250,São João do Jaguaribe,23023
231000,Palhano,23023
231150,Quixeré,23023
231310,Tabuleiro do Norte,23023
230760,Limoeiro do Norte,23023
230870,Morada Nova,23023
231180,Russas,23023
230700,Jaguaruana,23023
230670,Jaguaretama,23024
230690,Jaguaribe,23024
230680,Jaguaribara,23024
231080,Pereiro,23025
231123,Potiretama,23025
230600,Iracema,23025
230427,Ererê,23025
230380,Cedro,23026
231135,Quixelô,23026
230550,Iguatu,23026
230540,Icó,23026
230950,Orós,23026
230740,Jucás,23027
230330,Cariús,23027
231325,Tarrafas,23027
231400,Várzea Alegre,23027
230080,Antonina do Norte,23027
230570,Ipaumirim,23028
230180,Baixio,23028
231370,Umari,23028
230750,Lavras da Mangabeira,23028
231195,Salitre,23029
230130,Araripe,23029
230270,Campos Sales,23029
231120,Potengi,23029
230160,Assaré,23029
230060,Altaneira,23030
230480,Granjeiro,23030
230320,Caririaçu,23030
230430,Farias Brito,23030
230170,Aurora,23031
230200,Barro,23031
230810,Mauriti,23031
231210,Santana do Cariri,23032
230190,Barbalha,23032
230710,Jardim,23032
230840,Missão Velha,23032
230420,Crato,23032
230730,Juazeiro do Norte,23032
230920,Nova Olinda,23032
231110,Porteiras,23032
230720,Jati,23033
230830,Milagres,23033
230010,Abaiara,23033
231060,Penaforte,23033
230250,Brejo Santo,23033
241335,Serra do Mel,24001
240110,Areia Branca,24001
240145,Baraúna,24001
241105,Tibau,24001
240440,Grossos,24001
240800,Mossoró,24001
240230,Caraúbas,24002
240100,Apodi,24002
240430,Governador Dix-Sept Rosado,24002
240370,Felipe Guerra,24002
240130,Campo Grande,24003
240760,Messias Targino,24003
241460,Upanema,24003
240520,Janduís,24003
241445,Triunfo Potiguar,24003
240870,Paraú,24003
240610,Jucurutu,24004
240485,Itajá,24004
240990,Pendências,24004
240070,Alto do Rodrigues,24004
241025,Porto do Mangue,24004
240020,Açu,24004
240250,Carnaubais,24004
241280,São Rafael,24004
240470,Ipanguaçu,24004
240725,Major Sales,24005
240320,Doutor Severiano,24005
240040,Água Nova,24005
240700,Luís Gomes,24005
241080,Riacho de Santana,24005
241250,São Miguel,24005
240290,Coronel João Pessoa,24005
240330,Encanto,24005
241475,Venha-Ver,24005
240490,Itaú,24006
241100,Rodolfo Fernandes,24006
241360,Severiano Melo,24006
241410,Tenente Ananias,24006
241190,São Francisco do Oeste,24006
241050,Rafael Fernandes,24006
240050,Alexandria,24006
241000,Pilões,24006
241380,Taboleiro Grande,24006
240390,Francisco Dantas,24006
240940,Pau dos Ferros,24006
241020,Portalegre,24006
241070,Riacho da Cruz,24006
240600,José da Penha,24006
240860,Paraná,24006
240730,Marcelino Vieira,24006
241490,Viçosa,24006
240060,Almino Afonso,24007
241060,Rafael Godeiro,24007
240930,Patu,24007
240590,João Dias,24007
240840,Olho-d'Água do Borges,24007
240090,Antônio Martins,24007
240400,Frutuoso Gomes,24007
241450,Umarizal,24007
240690,Lucrécia,24007
240740,Martins,24007
241355,Serrinha dos Pintos,24007
240410,Galinhos,24008
240185,Caiçara do Norte,24008
241160,São Bento do Norte,24008
240720,Macau,24008
240450,Guamaré,24008
240970,Pedro Avelino,24009
240550,Jardim de Angicos,24009
240960,Pedra Preta,24009
240190,Caiçara do Rio do Vento,24009
240030,Afonso Bezerra,24009
240670,Lajes,24009
240080,Angicos,24009
240375,Fernando Pedroza,24009
241300,São Vicente,24010
241415,Tenente Laurentino Cruz,24010
240380,Florânia,24010
240165,Bodó,24010
240270,Cerro Corá,24010
240650,Lagoa Nova,24010
241140,Santana do Matos,24010
240560,Jardim de Piranhas,24011
240480,Ipueira,24011
241340,Serra Negra do Norte,24011
241210,São João do Sabugi,24011
241180,São Fernando,24011
240200,Caicó,24011
241430,Timbaúba dos Batistas,24011
240340,Equador,24012
241240,São José do Seridó,24012
241142,Santana do Seridó,24012
240890,Parelhas,24012
240850,Ouro Branco,24012
240300,Cruzeta,24012
240570,Jardim do Seridó,24012
240240,Carnaúba dos Dantas,24012
240010,Acari,24012
240310,Currais Novos,24012
241010,Poço Branco,24013
240160,Bento Fernandes,24013
240580,João Câmara,24013
240510,Jandaíra,24013
240880,Parazinho,24013
240790,Monte das Gameleiras,24014
241330,Serra de São Bento,24014
241230,São José do Campestre,24014
240280,Coronel Ezequiel,24014
240680,Lajes Pintadas,24014
240210,Campo Redondo,24014
240540,Japi,24014
241370,Sítio Novo,24014
241120,Santa Cruz,24014
241170,São Bento do Trairí,24014
240500,Jaçanã,24014
241400,Tangará,24014
241290,São Tomé,24014
241110,Ruy Barbosa,24014
240640,Lagoa de Velhos,24014
240150,Barcelona,24014
240615,Jundiá,24015
240460,Ielmo Marinho,24015
240660,Lagoa Salgada,24015
240170,Bom Jesus,24015
240780,Monte Alegre,24015
240180,Brejinho,24015
241480,Vera Cruz,24015
240620,Lagoa d'Anta,24015
240920,Passagem,24015
241150,Santo Antônio,24015
240910,Passa e Fica,24015
241030,Serra Caiada,24015
241470,Várzea,24015
240630,Lagoa de Pedras,24015
240830,Nova Cruz,24015
241350,Serrinha,24015
240530,Boa Saúde,24015
240933,Santa Maria,24015
241270,São Pedro,24015
241310,Senador Elói de Souza,24015
241260,São Paulo do Potengi,24015
241090,Riachuelo,24015
241040,Pureza,24016
241440,Touros,24016
241390,Taipu,24016
240750,Maxaranguape,24016
240895,Rio do Fogo,24016
241255,São Miguel do Gostoso,24016
240950,Pedra Grande,24016
240710,Macaíba,24017
240820,Nísia Floresta,24017
241200,São Gonçalo do Amarante,24017
241220,São José de Mipibu,24017
240260,Ceará-Mirim,24017
240360,Extremoz,24018
240810,Natal,24018
240325,Parnamirim,24018
241320,Senador Georgino Avelino,24019
240770,Montanhas,24019
240980,Pedro Velho,24019
240120,Arês,24019
240140,Baía Formosa,24019
241500,Vila Flor,24019
241420,Tibau do Sul,24019
240220,Canguaretama,24019
240350,Espírito Santo,24019
240420,Goianinha,24019
251390,São Bento,25001
251465,São José do Brejo do Cruz,25001
250740,Jericó,25001
250290,Brejo dos Santos,25001
250430,Catolé do Rocha,25001
250230,Bom Sucesso,25001
250280,Brejo do Cruz,25001
250200,Belém do Brejo do Cruz,25001
250937,Mato Grosso,25001
251280,Riacho dos Cavalos,25001
250810,Lagoa,25001
251203,Poço Dantas,25002
251690,Uiraúna,25002
250205,Bernardino Batista,25002
251365,Joca Claudino,25002
250370,Cajazeiras,25002
250070,São João do Rio do Peixe,25002
251680,Triunfo,25002
250240,Bonito de Santa Fé,25002
250960,Monte Horebe,25002
250410,Carrapateira,25002
251207,Poço de José de Moura,25002
250330,Cachoeira dos Índios,25002
251450,São José de Piranhas,25002
251330,Santa Helena,25002
250220,Bom Jesus,25002
250550,Vista Serrana,25003
250880,Malta,25003
251210,Pombal,25003
251392,São Bentinho,25003
250450,Condado,25003
251090,Paulista,25003
251396,São Domingos,25003
250375,Cajazeirinhas,25003
251620,Sousa,25003
251420,São José da Lagoa Tapada,25003
251000,Nazarezinho,25003
251398,São Francisco,25003
250077,Aparecida,25003
250915,Marizópolis,25003
251720,Vieirópolis,25003
250840,Lastro,25003
251320,Santa Cruz,25003
251380,Santa Teresinha,25004
251440,São José de Espinharas,25004
251260,Quixabá,25004
250340,Cacimba de Areia,25004
251460,São José do Bonfim,25004
250115,Areia de Baraúnas,25004
250870,Mãe d'Água,25004
251070,Passagem,25004
251080,Patos,25004
250590,Emas,25005
251040,Olho d'Água,25005
250420,Catingueira,25005
250480,Coremas,25005
251130,Piancó,25005
251020,Nova Olinda,25005
250260,Igaracy,25005
250020,Aguiar,25005
251360,Santana dos Garrotes,25005
250700,Itaporanga,25006
250210,Boa Ventura,25006
251350,Santana de Mangueira,25006
250560,Diamante,25006
251100,Pedra Branca,25006
250660,Ibiara,25006
251430,São José de Caiana,25006
250440,Conceição,25006
251335,Santa Inês,25006
250530,Curral Velho,25006
251570,Serra Grande,25006
250670,Imaculada,25007
250939,Maturéia,25007
251670,Teixeira,25007
250355,Cacimbas,25007
250540,Desterro,25007
250010,Água Branca,25007
251230,Princesa Isabel,25007
251660,Tavares,25007
250900,Manaíra,25007
250800,Juru,25007
251455,São José de Princesa,25007
250780,Junco do Seridó,25008
251490,São Mamede,25008
251470,São José do Sabugi,25008
251710,Várzea,25008
251300,Salgadinho,25008
251340,Santa Luzia,25008
250500,Cubati,25009
251540,São Vicente do Seridó,25009
251675,Tenório,25009
250770,Juazeirinho,25009
251110,Pedra Lavrada,25009
251140,Picuí,25009
250153,Baraúna,25009
251030,Nova Palmeira,25009
250620,Frei Martinho,25009
251650,Taperoá,25010
250135,Assunção,25010
251060,Ouro Velho,25010
251220,Prata,25010
250970,Monteiro,25010
251740,Zabelê,25010
251410,São João do Tigre,25010
251520,São Sebastião do Umbuzeiro,25010
250390,Camalaú,25010
251550,Serra Branca,25010
250073,Amparo,25010
251480,São José dos Cordeiros,25010
250485,Coxixola,25010
250850,Livramento,25010
251065,Parari,25010
251630,Sumé,25010
250470,Congo,25010
250053,Alcantil,25011
250310,Cabaceiras,25011
251385,Santo André,25011
251394,São Domingos do Cariri,25011
251400,São João do Cariri,25011
250157,Barra de Santana,25011
251278,Riacho de Santo Antônio,25011
250650,Gurjão,25011
250435,Caturité,25011
250170,Barra de São Miguel,25011
250407,Caraúbas,25011
250250,Boqueirão,25011
250090,Arara,25012
251050,Olivedos,25012
251270,Remígio,25012
251200,Pocinhos,25012
250057,Algodão de Jandaíra,25012
251610,Soledade,25012
251010,Nova Floresta,25012
250160,Barra de Santa Rosa,25012
251615,Sossêgo,25012
250510,Cuité,25012
250535,Damião,25012
251274,Riachão,25013
251640,Tacima,25013
251600,Solânea,25013
250570,Dona Inês,25013
250100,Araruna,25013
250415,Casserengue,25013
250350,Cacimba de Dentro,25013
251510,São Sebastião de Lagoa de Roça,25014
250600,Esperança,25014
250120,Areial,25014
250950,Montadas,25014
250150,Bananeiras,25015
251160,Pilões,25015
250270,Borborema,25015
251590,Serraria,25015
250110,Areia,25015
250030,Alagoa Grande,25015
250933,Matinhas,25015
250040,Alagoa Nova,25015
250360,Caiçara,25016
250190,Belém,25016
250980,Mulungu,25016
250855,Logradouro,25016
251560,Serra da Raiz,25016
251593,Sertãozinho,25016
250580,Duas Estradas,25016
250520,Cuitegi,25016
250050,Alagoinha,25016
251170,Pilõezinhos,25016
250080,Araçagi,25016
251180,Pirpirituba,25016
250820,Lagoa de Dentro,25016
250630,Guarabira,25016
251240,Puxinanã,25017
250830,Lagoa Seca,25017
250400,Campina Grande,25017
250610,Fagundes,25017
251580,Serra Redonda,25017
251250,Queimadas,25017
250215,Boa Vista,25017
250920,Massaranduba,25017
250760,Juarez Távora,25018
250640,Gurinhém,25018
250380,Caldas Brandão,25018
250940,Mogeiro,25018
250690,Itabaiana,25018
251310,Salgado de São Félix,25018
251275,Riachão do Bacamarte,25018
250680,Ingá,25018
250720,Itatuba,25018
250990,Natuba,25019
250625,Gado Bravo,25019
251700,Umbuzeiro,25019
251315,Santa Cecília,25019
250130,Aroeiras,25019
250523,Cuité de Mamanguape,25020
250403,Capim,25020
250527,Curral de Cima,25020
250140,Baía da Traição,25020
250890,Mamanguape,25020
251290,Rio Tinto,25020
250710,Itapororoca,25020
250905,Marcação,25020
250730,Jacaraú,25020
251272,Pedro Régis,25020
250930,Mataraca,25020
250910,Mari,25021
250790,Juripiranga,25021
251150,Pilar,25021
251500,São Miguel de Taipu,25021
250490,Cruz do Espírito Santo,25021
251530,Sapé,25021
251597,Sobrado,25021
251276,Riachão do Poço,25021
251445,São José dos Ramos,25021
250320,Cabedelo,25022
250460,Conde,25022
250180,Bayeux,25022
250860,Lucena,25022
250750,João Pessoa,25022
251370,Santa Rita,25022
250300,Caaporã,25023
251120,Pedras de Fogo,25023
250060,Alhandra,25023
251190,Pitimbu,25023
261255,Santa Filomena,26001
260730,Ipubi,26001
261430,Moreilândia,26001
260200,Bodocó,26001
260630,Granito,26001
260990,Ouricuri,26001
261560,Trindade,26001
261245,Santa Cruz,26001
260530,Exu,26001
260110,Araripina,26001
261350,São José do Belmonte,26002
260930,Mirandiba,26002
261220,Salgueiro,26002
261400,Serrita,26002
260430,Cedro,26002
261040,Parnamirim,26002
261610,Verdejante,26002
261390,Serra Talhada,26003
260340,Calumbi,26003
260560,Flores,26003
261247,Santa Cruz da Baixa Verde,26003
261570,Triunfo,26003
260390,Carnaíba,26003
260770,Itapetim,26003
261360,São José do Egito,26003
260690,Iguaraci,26003
260250,Brejinho,26003
260710,Ingazeira,26003
261153,Quixaba,26003
261590,Tuparetama,26003
261440,Solidão,26003
260010,Afogados da Ingazeira,26003
261460,Tabira,26003
261280,Santa Terezinha,26003
261410,Sertânia,26004
260700,Inajá,26004
260915,Manari,26004
260510,Custódia,26004
260120,Arcoverde,26004
260660,Ibimirim,26004
260180,Betânia,26004
260515,Dormentes,26005
260020,Afrânio,26005
260980,Orocó,26005
261260,Santa Maria da Boa Vista,26005
261110,Petrolina,26005
260875,Lagoa Grande,26005
261520,Terra Nova,26005
260300,Cabrobó,26005
261100,Petrolândia,26006
260392,Carnaubeira da Penha,26006
261480,Tacaratu,26006
260570,Floresta,26006
260805,Jatobá,26006
260160,Belém do São Francisco,26006
260740,Itacuruba,26006
260050,Águas Belas,26007
261580,Tupanatinga,26007
261600,Venturosa,26007
261080,Pedra,26007
260280,Buíque,26007
260750,Itaíba,26007
260310,Cachoeirinha,26008
260800,Jataúba,26008
260640,Gravatá,26008
261310,São Caitano,26008
260410,Caruaru,26008
261170,Riacho das Almas,26008
260260,Brejo da Madre de Deus,26008
260190,Bezerros,26008
260380,Capoeiras,26008
261120,Poção,26008
260170,Belo Jardim,26008
261470,Tacaimbó,26008
260060,Alagoinha,26008
261240,Sanharó,26008
261090,Pesqueira,26008
261300,São Bento do Una,26008
261618,Vertente do Lério,26009
261450,Surubim,26009
260415,Casinhas,26009
261270,Santa Maria do Cambucá,26009
261620,Vertentes,26009
260580,Frei Miguelinho,26009
261540,Toritama,26009
261250,Santa Cruz do Capibaribe,26009
261500,Taquaritinga do Norte,26009
261380,São Vicente Ferrer,26010
260970,Orobó,26010
260890,Limoeiro,26010
260540,Feira Nova,26010
261210,Salgadinho,26010
260910,Machados,26010
260220,Bom Jardim,26010
260810,João Alfredo,26010
261050,Passira,26010
260490,Cumaru,26010
260330,Calçado,26011
260320,Caetés,26011
260600,Garanhuns,26011
260840,Jurema,26011
261230,Saloá,26011
260860,Lagoa do Ouro,26011
260650,Iati,26011
261030,Paranatama,26011
260210,Bom Conselho,26011
260100,Angelim,26011
260240,Brejão,26011
260825,Jucati,26011
261510,Terezinha,26011
261320,São João,26011
260370,Canhotinho,26011
260830,Jupi,26011
261010,Palmeirina,26011
260470,Correntes,26011
260880,Lajedo,26011
261330,São Joaquim do Monte,26012
260130,Barra de Guabiraba,26012
260230,Bonito,26012
261200,Sairé,26012
260030,Agrestina,26012
260670,Ibirajuba,26012
260870,Lagoa dos Gatos,26012
260350,Camocim de São Félix,26012
260080,Altinho,26012
260500,Cupira,26012
261020,Panelas,26012
261060,Paudalho,26013
260460,Condado,26013
260070,Aliança,26013
260780,Itaquitinga,26013
260900,Macaparana,26013
261530,Timbaúba,26013
260360,Camutanga,26013
260620,Goiana,26013
260550,Ferreiros,26013
260765,Itambé,26013
261630,Vicência,26013
260950,Nazaré da Mata,26013
260845,Lagoa do Carro,26013
260400,Carpina,26013
261550,Tracunhaém,26013
260270,Buenos Aires,26013
260850,Lagoa de Itaenga,26013
260440,Chã de Alegria,26014
260610,Glória do Goitá,26014
261130,Pombos,26014
261640,Vitória de Santo Antão,26014
260450,Chã Grande,26014
260150,Belém de Maria,26015
260820,Joaquim Nabuco,26015
261650,Xexéu,26015
260040,Água Preta,26015
260920,Maraial,26015
260420,Catende,26015
261000,Palmares,26015
261290,São Benedito do Sul,26015
260590,Gameleira,26015
260795,Jaqueira,26015
261340,São José da Coroa Grande,26015
261420,Sirinhaém,26015
261190,Rio Formoso,26015
261485,Tamandaré,26015
260140,Barreiros,26015
261150,Quipapá,26015
261180,Ribeirão,26015
260520,Escada,26015
260480,Cortês,26015
261140,Primavera,26015
260090,Amaraji,26015
260775,Itapissuma,26016
260105,Araçoiaba,26016
260680,Igarassu,26016
260760,Ilha de Itamaracá,26016
260005,Abreu e Lima,26017
260940,Moreno,26017
260790,Jaboatão dos Guararapes,26017
260345,Camaragibe,26017
261160,Recife,26017
261370,São Lourenço da Mata,26017
261070,Paulista,26017
260960,Olinda,26017
260720,Ipojuca,26018
260290,Cabo de Santo Agostinho,26018
260545,Fernando de Noronha,26019
270500,Mata Grande,27001
270010,Água Branca,27001
270330,Inhapi,27001
270642,Pariconha,27001
270160,Canapi,27001
270580,Olho d'Água do Casado,27002
270240,Delmiro Gouveia,27002
270710,Piranhas,27002
270180,Carneiros,27003
270895,Senador Rui Palmeira,27003
270720,Poço das Trincheiras,27003
270460,Maravilha,27003
270610,Ouro Branco,27003
270250,Dois Riachos,27003
270800,Santana do Ipanema,27003
270620,Palestina,27003
270840,São José da Tapera,27003
270640,Pão de Açúcar,27003
270370,Jaramataia,27004
270440,Major Isidoro,27004
270600,Olivença,27004
270090,Belo Monte,27004
270070,Batalha,27004
270340,Jacaré dos Homens,27004
270540,Monteirópolis,27004
270570,Olho d'Água das Flores,27004
270490,Mar Vermelho,27005
270480,Maribondo,27005
270900,Tanque d'Arca,27005
270760,Quebrangulo,27005
270660,Paulo Jacinto,27005
270630,Palmeira dos Índios,27005
270080,Belém,27005
270530,Minador do Negrão,27005
270120,Cacimbinhas,27005
270255,Estrela de Alagoas,27005
270310,Igaci,27005
270290,Girau do Ponciano,27006
270200,Coité do Nóia,27006
270030,Arapiraca,27006
270410,Lagoa da Canoa,27006
270150,Campo Grande,27006
270420,Limoeiro de Anadia,27006
270910,Taquarana,27006
270235,Craíbas,27006
270260,Feira Grande,27006
270880,São Sebastião,27006
270820,São Brás,27007
270590,Olho d'Água Grande,27007
270920,Traipu,27007
270300,Ibateguara,27008
270810,Santana do Mundaú,27008
270930,União dos Palmares,27008
270830,São José da Laje,27008
270700,Pindoba,27008
270190,Chã Preta,27008
270940,Viçosa,27008
270280,Flexeiras,27009
270520,Messias,27009
270380,Joaquim Gomes,27009
270390,Jundiá,27009
270560,Novo Lino,27009
270850,São Luís do Quitunde,27009
270210,Colônia Leopoldina,27009
270730,Porto Calvo,27009
270510,Matriz de Camaragibe,27009
270350,Jacuípe,27009
270135,Campestre,27009
270110,Branquinha,27009
270550,Murici,27009
270170,Capela,27009
270130,Cajueiro,27009
270040,Atalaia,27009
270450,Maragogi,27010
270870,São Miguel dos Milagres,27010
270360,Japaratinga,27010
270650,Passo de Camaragibe,27010
270740,Porto de Pedras,27010
270470,Marechal Deodoro,27011
270430,Maceió,27011
270770,Rio Largo,27011
270890,Satuba,27011
270050,Barra de Santo Antônio,27011
270790,Santa Luzia do Norte,27011
270644,Paripueira,27011
270220,Coqueiro Seco,27011
270060,Barra de São Miguel,27011
270690,Pilar,27011
270230,Coruripe,27012
270020,Anadia,27012
270100,Boca da Mata,27012
270780,Roteiro,27012
270140,Campo Alegre,27012
270375,Jequiá da Praia,27012
270860,São Miguel dos Campos,27012
270400,Junqueiro,27012
270915,Teotônio Vilela,27012
270320,Igreja Nova,27013
270750,Porto Real do Colégio,27013
270670,Penedo,27013
270270,Feliz Deserto,27013
270680,Piaçabuçu,27013
280310,Itabi,28001
280540,Poço Redondo,28001
280420,Monte Alegre de Sergipe,28001
280220,Feira Nova,28001
280560,Porto da Folha,28001
280450,Nossa Senhora da Glória,28001
280240,Gararu,28001
280260,Gracho Cardoso,28001
280120,Canindé de São Francisco,28001
280500,Pedra Mole,28002
280445,Nossa Senhora Aparecida,28002
280140,Carira,28002
280230,Frei Paulo,28002
280520,Pinhão,28002
280600,Ribeirópolis,28002
280460,Nossa Senhora das Dores,28003
280190,Cumbe,28003
280380,Malhada dos Bois,28003
280020,Aquidabã,28003
280430,Muribeca,28003
280700,São Miguel do Aleixo,28003
280390,Malhador,28004
280050,Areia Branca,28004
280410,Moita Bonita,28004
280680,São Domingos,28004
280100,Campo do Brito,28004
280370,Macambira,28004
280290,Itabaiana,28004
280550,Poço Verde,28005
280740,Tobias Barreto,28005
280710,Simão Dias,28005
280350,Lagarto,28006
280580,Riachão do Dantas,28006
280730,Telha,28007
280110,Canhoba,28007
280160,Cedro de São João,28007
280270,Ilha das Flores,28007
280470,Nossa Senhora de Lourdes,28007
280570,Propriá,28007
280010,Amparo de São Francisco,28007
280440,Neópolis,28007
280070,Brejo Grande,28007
280640,Santana do São Francisco,28007
280130,Capela,28008
280200,Divina Pastora,28008
280650,Santa Rosa de Lima,28008
280720,Siriri,28008
280330,Japaratuba,28009
280530,Pirambu,28009
280690,São Francisco,28009
280490,Pacatuba,28009
280340,Japoatã,28009
280610,Rosário do Catete,28010
280360,Laranjeiras,28010
280250,General Maynard,28010
280590,Riachuelo,28010
280150,Carmópolis,28010
280400,Maruim,28010
280660,Santo Amaro das Brotas,28010
280670,São Cristóvão,28011
280480,Nossa Senhora do Socorro,28011
280030,Aracaju,28011
280060,Barra dos Coqueiros,28011
280300,Itabaianinha,28012
280510,Pedrinhas,28012
280750,Tomar do Geru,28012
280760,Umbaúba,28012
280067,Boquim,28012
280170,Cristinápolis,28012
280040,Arauá,28012
280620,Salgado,28012
280320,Itaporanga d'Ajuda,28013
280280,Indiaroba,28013
280630,Santa Luzia do Itanhy,28013
280210,Estância,28013
291110,Formosa do Rio Preto,29001
290320,Barreiras,29001
291955,Luís Eduardo Magalhães,29001
290250,Baianópolis,29001
292620,Riachão das Neves,29001
292890,São Desidério,29001
290740,Catolândia,29001
290970,Cristópolis,29002
293345,Wanderley,29002
292045,Mansidão,29002
290440,Brejolândia,29002
292840,Santa Rita de Cássia,29002
290940,Cotegipe,29002
293090,Tabocas do Brejo Velho,29002
290140,Angical,29002
293030,Serra Dourada,29003
292820,Santana,29003
290610,Canápolis,29003
292810,Santa Maria da Vitória,29003
290930,Correntina,29003
290910,Coribe,29003
291735,Jaborandi,29003
292905,São Félix do Coribe,29003
290810,Cocos,29003
290590,Campo Alegre de Lourdes,29004
290990,Curaçá,29004
292600,Remanso,29004
292440,Pilão Arcado,29004
291840,Juazeiro,29004
290720,Casa Nova,29004
293077,Sobradinho,29004
293020,Sento Sé,29004
291990,Macururé,29005
292400,Paulo Afonso,29005
291140,Glória,29005
292710,Rodelas,29005
290020,Abaré,29005
290770,Chorrochó,29005
291535,Itaguaçu da Bahia,29006
291320,Ibotirama,29006
292225,Muquém de São Francisco,29006
290475,Buritirama,29006
290270,Barra,29006
293360,Xique-Xique,29006
292160,Morpará,29006
291077,Feira da Mata,29007
290710,Carinhanha,29007
290390,Bom Jesus da Lapa,29007
292370,Paratinga,29007
293015,Serra do Ramalho,29007
293075,Sítio do Mato,29007
290180,Antônio Gonçalves,29008
291700,Itiúba,29008
291770,Jaguarari,29008
291085,Filadélfia,29008
293010,Senhor do Bonfim,29008
290135,Andorinha,29008
290600,Campo Formoso,29008
292460,Pindobaçu,29008
293245,Umburanas,29008
290323,Barro Alto,29009
290760,Central,29009
291835,João Dourado,29009
290300,Barra do Mendes,29009
291915,Lapão,29009
290530,Cafarnaum,29009
291460,Irecê,29009
290620,Canarana,29009
292925,São Gabriel,29009
292560,Presidente Dutra,29009
290115,América Dourada,29009
292205,Mulungu do Morro,29009
291850,Jussara,29009
291240,Ibipeba,29009
293240,Uibaí,29009
291310,Ibititá,29009
291130,Gentio do Ouro,29009
291440,Iraquara,29009
293080,Souto Soares,29009
292170,Morro do Chapéu,29010
292525,Ponto Novo,29010
290687,Capim Grosso,29010
292980,Saúde,29010
290510,Caém,29010
293315,Várzea Nova,29010
293060,Serrolândia,29010
292120,Miguel Calmon,29010
292140,Mirangaba,29010
292480,Piritiba,29010
293310,Várzea do Poço,29010
292937,São José do Jacuípe,29010
292593,Quixabeira,29010
291750,Jacobina,29010
292335,Ourolândia,29010
290550,Caldeirão Grande,29010
290260,Baixa Grande,29011
292010,Mairi,29011
292210,Mundo Novo,29011
291960,Macajuba,29011
293305,Várzea da Roça,29011
293130,Tapiramutá,29011
291470,Itaberaba,29011
291190,Iaçu,29011
290380,Boa Vista do Tupim,29011
291260,Ibiquera,29011
291900,Lajedinho,29011
292720,Ruy Barbosa,29011
293140,Teodoro Sampaio,29012
292410,Pedrão,29012
291030,Elísio Medrado,29012
292850,Santa Teresinha,29012
291685,Itatim,29012
291450,Irará,29012
293040,Serra Preta,29012
290820,Conceição da Feira,29012
293110,Tanquinho,29012
292465,Pintadas,29012
291080,Feira de Santana,29012
292930,São Gonçalo dos Campos,29012
291400,Ipirá,29012
292750,Santa Bárbara,29012
290850,Conceição do Jacuípe,29012
291380,Ipecaetá,29012
292595,Rafael Jambeiro,29012
292880,Santo Estêvão,29012
290890,Coração de Maria,29012
290150,Anguera,29012
290170,Antônio Cardoso,29012
292330,Ouriçangas,29012
292830,Santanópolis,29012
290040,Água Fria,29012
292760,Santa Brígida,29013
293076,Sítio do Quinto,29013
290920,Coronel João Sá,29013
291810,Jeremoabo,29013
292420,Pedro Alexandre,29013
293200,Uauá,29014
293190,Tucano,29014
292590,Quijingue,29014
290680,Cansanção,29014
290682,Canudos,29014
292150,Monte Santo,29014
291070,Euclides da Cunha,29014
292265,Nordestina,29014
292580,Queimadas,29014
291650,Itapicuru,29015
292310,Olindina,29015
292660,Ribeira do Pombal,29015
292650,Ribeira do Amparo,29015
290790,Cipó,29015
292290,Nova Soure,29015
290265,Banzaê,29015
290780,Cícero Dantas,29015
292380,Paripiranga,29015
290035,Adustina,29015
291075,Fátima,29015
290160,Antas,29015
291185,Heliópolis,29015
292305,Novo Triunfo,29015
292273,Nova Fátima,29016
292630,Riachão do Jacuípe,29016
291330,Ichu,29016
290640,Candeal,29016
291125,Gavião,29016
292405,Pé de Serra,29016
291910,Lamarão,29016
290685,Capela do Alto Alegre,29016
292610,Retirolândia,29016
290840,Conceição do Coité,29016
292895,São Domingos,29016
293300,Valente,29016
292800,Santaluz,29016
290327,Barrocas,29016
293150,Teofilândia,29016
290210,Araci,29016
293050,Serrinha,29016
290360,Biritinga,29016
292970,Sátiro Dias,29017
290070,Alagoinhas,29017
292700,Rio Real,29017
290205,Araças,29017
290190,Aporá,29017
290220,Aramari,29017
290960,Crisópolis,29017
291370,Inhambupe,29017
290030,Acajutiba,29017
291060,Esplanada,29018
290860,Conde,29018
